gene_name,Pathway,SubPathway,Phenotype Description,Category,zscore,effect_size,pvalue,FDR_all,Tissue,Phenotype Code,gene,Protein Name,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model,Derivation,File
FDX1,CUPROPTOSIS,CUPROPTOSIS,Neutrophil percentage,White blood cells,-2.70931724002544,-0.0144671090129747,0.0067421838660334,0.03660990562411266,Muscle Skeletal,30200_irnt,ENSG00000137714,FDX1,0.105192552117477,0.121304172836271,1.45508630035083e-21,1.00267057893972e-20,16,16,16,Lab/Continuous,30200_irnt.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Mean sphered cell volume,Red blood cells,-2.70881416447361,-0.014765448729944,0.00675241495053172,0.03660990562411266,Skin Sun Exposed Lower leg,30270_irnt,ENSG00000143799,PARP1,0.108518962433416,0.0742936669087102,9.104991450509498e-12,3.18941463450545e-11,60,60,60,Lab/Continuous,30270_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Platelet distribution width,Platelets,2.70779986136218,0.0128910408628031,0.00677308534684255,0.03662952075426376,Breast Mammary Tissue,30110_irnt,ENSG00000167468,GPX4,0.117485081449608,0.0463565842992674,1.54776829340103e-5,4.85025136973455e-5,12,13,13,Lab/Continuous,30110_irnt.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Neutrophil percentage,White blood cells,-2.69933724338369,-0.0181504166920857,0.00694777305830159,0.03745755909693031,Pituitary,30200_irnt,ENSG00000137714,FDX1,0.0652510535002598,0.0546003451949298,2.8495961451183e-4,9.8756553424449e-4,9,9,9,Lab/Continuous,30200_irnt.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Mean sphered cell volume,Red blood cells,-2.69944663016322,-0.0184136575650849,0.00694548948769443,0.03745755909693031,Brain Cerebellum,30270_irnt,ENSG00000143799,PARP1,0.0666824885099742,0.167010673170223,8.09890585693952e-10,4.752701505256291e-9,12,12,12,Lab/Continuous,30270_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Platelet distribution width,Platelets,2.69811307932584,0.0133904905810352,0.0069733748869292,0.03753729861615222,Brain Cortex,30110_irnt,ENSG00000167468,GPX4,0.108319515326491,0.313758346833111,2.49611985974495e-18,4.98630223171696e-17,4,4,4,Lab/Continuous,30110_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,White blood cell (leukocyte) count,White blood cells,2.69756392756511,0.00971556297141024,0.00698488720116299,0.03754106557652926,Adrenal Gland,30000_irnt,ENSG00000167468,GPX4,0.213367633883549,0.295225829580025,2.69164270485764e-19,6.0539252962461696e-18,29,30,30,Lab/Continuous,30000_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Crohn's disease [regional enteritis],Digestive,4.01545088784932,0.00109691225414683,5.93322536822225e-5,0.03768226332683647,Liver,K50,ENSG00000167468,GPX4,0.102194610615782,0.266597708428328,1.43296994686926e-15,3.5953482035639996e-14,4,4,4,ICD10/FinnGen,K50.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Neutrophil percentage,White blood cells,-2.69292225490014,-0.0192747852425264,0.00708287830318967,0.038008892532727254,Brain Hypothalamus,30200_irnt,ENSG00000137714,FDX1,0.0577702037616435,0.0292383404000934,0.0257831333533673,0.0701134777881373,8,8,8,Lab/Continuous,30200_irnt.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Lymphocyte percentage,White blood cells,2.69010319502996,0.0551624896706134,0.00714299268251956,0.038272331163129496,Brain Substantia nigra,30180_irnt,ENSG00000137714,FDX1,0.00698594593914459,0.0710597063688524,0.0041452564159491,0.0196259743859268,4,4,4,Lab/Continuous,30180_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Platelet crit,Platelets,-2.68843159021682,-0.0105817165597977,0.00717885435937921,0.038405211611347634,Thyroid,30090_irnt,ENSG00000167468,GPX4,0.155676557166439,0.158899368439526,2.6612797508165795e-23,1.5906602395309e-22,8,8,8,Lab/Continuous,30090_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Crohn's disease [regional enteritis],Digestive,4.00696514409677,0.00109969889773368,6.15039354513219e-5,0.038456624373371766,Prostate,K50,ENSG00000167468,GPX4,0.10125256628936,0.215251943814792,3.39482898261183e-13,5.5111744501523894e-12,4,4,4,ICD10/FinnGen,K50.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Crohn's disease [regional enteritis],Digestive,4.00515717493053,0.00109545544274893,6.19762581595166e-5,0.038456624373371766,Colon Sigmoid,K50,ENSG00000167468,GPX4,0.102021405788798,0.227580346138483,1.7761963389865598e-19,2.34608790566526e-18,4,4,4,ICD10/FinnGen,K50.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Mean reticulocyte volume,Red blood cells,2.68506547728367,0.0107648135210512,0.00725155983260338,0.03867498577388469,Adipose Subcutaneous,30260_irnt,ENSG00000137714,FDX1,0.187566584007245,0.229330876390245,1.2189321173916499e-34,1.4853879260597399e-33,19,19,19,Lab/Continuous,30260_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Mean sphered cell volume,Red blood cells,-2.6851283489319,-0.010765967694454,0.00725019581938469,0.03867498577388469,Cells Cultured fibroblasts,30270_irnt,ENSG00000167468,GPX4,0.16528117062549,0.399418802954036,3.19953750818649e-55,7.518507111559548e-54,18,20,20,Lab/Continuous,30270_irnt.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Neutrophil percentage,White blood cells,-2.68302742629668,-0.0192156831901011,0.00729590067821256,0.03885179011465339,Brain Caudate basal ganglia,30200_irnt,ENSG00000137714,FDX1,0.057715202017806,0.0573587904898221,7.7007693910809e-4,0.00250987149094041,8,8,8,Lab/Continuous,30200_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Platelet count,Platelets,-2.67678140434718,-0.013294870377475,0.00743331146876301,0.03952290569608755,Brain Nucleus accumbens basal ganglia,30080_irnt,ENSG00000167468,GPX4,0.107840899691725,0.193580245099764,5.688889857151459e-11,6.20738221567976e-10,4,4,4,Lab/Continuous,30080_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Lymphocyte percentage,White blood cells,2.67254858878291,0.0105332214824918,0.00752774719789301,0.039963819986367784,Esophagus Gastroesophageal Junction,30180_irnt,ENSG00000167468,GPX4,0.161191819638267,0.195701074436495,3.02756003178363e-17,3.00739643595695e-16,9,9,9,Lab/Continuous,30180_irnt.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Sodium in urine,Urine,2.67178443850927,0.015841873284173,0.00754490986180248,0.039993781740730094,Pancreas,30530_irnt,ENSG00000137714,FDX1,0.0787593156013449,0.096685711536163,2.91979283492651e-8,1.41582267985387e-7,6,6,6,Lab/Continuous,30530_irnt.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Neutrophil percentage,White blood cells,-2.66834773142592,-0.0178032533837811,0.00762253212348175,0.04034364562915951,Testis,30200_irnt,ENSG00000137714,FDX1,0.0662853654872485,0.0121699940105644,0.0479374269987001,0.0787393452886539,4,4,4,Lab/Continuous,30200_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Platelet crit,Platelets,-2.66777689527002,-0.00990956342674473,0.00763549426220916,0.04035073984534277,Pituitary,30090_irnt,ENSG00000167468,GPX4,0.183252214106076,0.257512649799853,6.4770333057421e-17,1.0699188971835901e-15,9,9,9,Lab/Continuous,30090_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Platelet distribution width,Platelets,2.66304402849326,0.0107985977196916,0.00774372812274612,0.0407985190321313,Esophagus Gastroesophageal Junction,30110_irnt,ENSG00000167468,GPX4,0.161191819638267,0.195701074436495,3.02756003178363e-17,3.00739643595695e-16,9,9,9,Lab/Continuous,30110_irnt.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Sodium in urine,Urine,2.66321617186963,0.018530367761102,0.00773976748363972,0.0407985190321313,Brain Hypothalamus,30530_irnt,ENSG00000137714,FDX1,0.0577702037616435,0.0292383404000934,0.0257831333533673,0.0701134777881373,8,8,8,Lab/Continuous,30530_irnt.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Mean reticulocyte volume,Red blood cells,2.65949571674314,0.0115593577411702,0.00782577250737082,0.0411060244260083,Breast Mammary Tissue,30260_irnt,ENSG00000137714,FDX1,0.159155014898599,0.166418258524412,2.5988398696895902e-17,2.69653394767744e-16,15,15,15,Lab/Continuous,30260_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Mean sphered cell volume,Red blood cells,-2.65968743224862,-0.0137378688908555,0.00782131982134258,0.0411060244260083,Adipose Subcutaneous,30270_irnt,ENSG00000167468,GPX4,0.100487479804626,0.076047212110335,1.3391573386789598e-11,4.8438761656026e-11,15,16,16,Lab/Continuous,30270_irnt.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Sodium in urine,Urine,2.65698083701396,0.0103889371207185,0.00788439246061218,0.041302342480151175,Artery Aorta,30530_irnt,ENSG00000137714,FDX1,0.184082325388953,0.202475025837475,1.08944286289863e-20,1.01197923076395e-19,7,7,7,Lab/Continuous,30530_irnt.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Sodium in urine,Urine,2.6568719563483,0.0184973143096597,0.00788693924664177,0.041302342480151175,Brain Caudate basal ganglia,30530_irnt,ENSG00000137714,FDX1,0.057715202017806,0.0573587904898221,7.7007693910809e-4,0.00250987149094041,8,8,8,Lab/Continuous,30530_irnt.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Mean corpuscular haemoglobin concentration,Red blood cells,-2.65577024088731,-0.0160571449839405,0.00791275053212602,0.04131288698878428,Brain Cerebellar Hemisphere,30060_irnt,ENSG00000137714,FDX1,0.0819982742215503,0.0972912571378693,2.6456719070209e-5,1.0099975372839e-4,9,9,9,Lab/Continuous,30060_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Mean sphered cell volume,Red blood cells,-2.65622470857818,-0.0110762887818474,0.00790209398741295,0.04131288698878428,Stomach,30270_irnt,ENSG00000167468,GPX4,0.153164953276161,0.308437865511478,1.29705927445338e-27,3.93492707377633e-26,10,10,10,Lab/Continuous,30270_irnt.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Neutrophil percentage,White blood cells,-2.65431155867597,-0.0120774788936111,0.00794704132216196,0.041382909686901025,Thyroid,30200_irnt,ENSG00000137714,FDX1,0.143335218894699,0.212519549530288,1.51764530993689e-31,1.2670380468730299e-30,23,23,23,Lab/Continuous,30200_irnt.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Mean reticulocyte volume,Red blood cells,2.65394803371773,0.0147600645855558,0.00795560777848011,0.041382909686901025,Prostate,30260_irnt,ENSG00000137714,FDX1,0.0973112059833749,0.0188307347008904,0.0415418260306968,0.0875427177738215,5,5,5,Lab/Continuous,30260_irnt.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Sodium in urine,Urine,2.65368042477114,0.0172066111117743,0.00796191926003741,0.041382909686901025,Testis,30530_irnt,ENSG00000137714,FDX1,0.0662853654872485,0.0121699940105644,0.0479374269987001,0.0787393452886539,4,4,4,Lab/Continuous,30530_irnt.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Neutrophil percentage,White blood cells,-2.65277493983457,-0.0123305367791666,0.00798330813506478,0.04143205656942439,Esophagus Muscularis,30200_irnt,ENSG00000137714,FDX1,0.1353546356307,0.255889777870194,1.4003669296647398e-31,1.7656571237391498e-30,17,17,17,Lab/Continuous,30200_irnt.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Mean reticulocyte volume,Red blood cells,2.65126459259055,0.0212326451058173,0.00801909924965876,0.041493759455760386,Adrenal Gland,30260_irnt,ENSG00000137714,FDX1,0.0470757622670746,0.0224921436529835,0.0220267995358662,0.0466108431283358,3,3,3,Lab/Continuous,30260_irnt.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Mean reticulocyte volume,Red blood cells,2.65171021760298,0.0318109844426051,0.00800852423843145,0.041493759455760386,Vagina,30260_irnt,ENSG00000137714,FDX1,0.0210206206945808,0.0524253862416687,0.00631432569298128,0.0274087358633481,3,3,3,Lab/Continuous,30260_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Platelet count,Platelets,-2.64815950109068,-0.0125669660578743,0.00809313311017431,0.04181452106923394,Brain Cerebellum,30080_irnt,ENSG00000167468,GPX4,0.118018226704761,0.42003508204793,2.76084664850162e-26,7.7477181816440595e-25,4,4,4,Lab/Continuous,30080_irnt.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Neutrophil percentage,White blood cells,-2.64376220775408,-0.020880578258576,0.00819902339831468,0.04229867643231585,Adrenal Gland,30200_irnt,ENSG00000137714,FDX1,0.0470757622670746,0.0224921436529835,0.0220267995358662,0.0466108431283358,3,3,3,Lab/Continuous,30200_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Crohn's disease [regional enteritis],Digestive,3.97974573651462,0.0010945582312565,6.89890152816916e-5,0.04232162501098682,Minor Salivary Gland,K50,ENSG00000167468,GPX4,0.100450599347662,0.17632364015254,1.61244888784988e-7,2.00699438018387e-6,3,3,3,ICD10/FinnGen,K50.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Neutrophil count,White blood cells,-2.64019391115358,-0.0160555386572628,0.0082858602773248,0.042683244633340806,Skin Not Sun Exposed Suprapubic,30140_irnt,ENSG00000137714,FDX1,0.0803704589433941,0.0996279101523518,2.00918395030239e-13,9.05279522729401e-13,3,3,3,Lab/Continuous,30140_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,White blood cell (leukocyte) count,White blood cells,2.638600257862,0.0136500408203532,0.00832490802205194,0.04282086022602124,Vagina,30000_irnt,ENSG00000167468,GPX4,0.0987067811032541,0.168475088887476,4.30171959208445e-7,6.90192064158988e-6,4,4,4,Lab/Continuous,30000_irnt.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Mean reticulocyte volume,Red blood cells,2.63625722324819,0.0142796461363059,0.00838261609295197,0.04305390987385982,Muscle Skeletal,30260_irnt,ENSG00000137714,FDX1,0.105192552117477,0.121304172836271,1.45508630035083e-21,1.00267057893972e-20,16,16,16,Lab/Continuous,30260_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Crohn's disease [regional enteritis],Digestive,3.97280873066022,0.00130543036363142,7.10300839998648e-5,0.04308413544549103,Adipose Visceral Omentum,K50,ENSG00000167468,GPX4,0.0708863474251346,0.102890050735388,1.10305321062529e-12,6.05058861821891e-12,4,4,4,ICD10/FinnGen,K50.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Suggestive for eosinophilic asthma *,Respiratory,-3.96671510233989,-0.00156120926017492,7.28700104752595e-5,0.04329394623873344,Brain Cortex,ASTHMA_EOSINOPHIL_SUGG,ENSG00000167468,GPX4,0.108319515326491,0.313758346833111,2.49611985974495e-18,4.98630223171696e-17,4,4,4,ICD10/FinnGen,ASTHMA_EOSINOPHIL_SUGG.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Crohn's disease [regional enteritis],Digestive,3.96535081188514,9.983114294258e-4,7.32880793200034e-5,0.04329394623873344,Small Intestine Terminal Ileum,K50,ENSG00000167468,GPX4,0.120718730920166,0.234934678367557,1.2256332851048199e-11,2.33098096727325e-10,4,4,4,ICD10/FinnGen,K50.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Crohn's disease [regional enteritis],Digestive,3.96374871190313,8.7898763331876e-4,7.37819178638759e-5,0.04329394623873344,Thyroid,K50,ENSG00000167468,GPX4,0.155676557166439,0.158899368439526,2.6612797508165795e-23,1.5906602395309e-22,8,8,8,ICD10/FinnGen,K50.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Mean sphered cell volume,Red blood cells,-2.63366739916384,-0.0117752719490775,0.00844681860566608,0.04331957784176164,Heart Left Ventricle,30270_irnt,ENSG00000167468,GPX4,0.133506335687788,0.0376588378289173,1.2463682282141e-4,3.3488814555442e-4,6,6,6,Lab/Continuous,30270_irnt.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Lymphocyte percentage,White blood cells,2.62950205802918,0.0345254951382815,0.00855100143137196,0.043789199070388564,Brain Nucleus accumbens basal ganglia,30180_irnt,ENSG00000137714,FDX1,0.0157358029370613,0.031881892196795,0.0110075324195885,0.0275504089569405,1,1,1,Lab/Continuous,30180_irnt.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Neutrophil percentage,White blood cells,-2.62684098977279,-0.0311114375947339,0.00861815959792152,0.04400330900585811,Vagina,30200_irnt,ENSG00000137714,FDX1,0.0210206206945808,0.0524253862416687,0.00631432569298128,0.0274087358633481,3,3,3,Lab/Continuous,30200_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Mean sphered cell volume,Red blood cells,-2.62719873601167,-0.0132801140598293,0.00860910370312932,0.04400330900585811,Brain Cerebellar Hemisphere,30270_irnt,ENSG00000167468,GPX4,0.104312263288385,0.326882209927943,1.41254226390544e-16,2.3342935692373704e-15,4,4,4,Lab/Continuous,30270_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Platelet crit,Platelets,-2.62185732550157,-0.00947695134133529,0.00874520330609985,0.04458641098205386,Skin Not Sun Exposed Suprapubic,30090_irnt,ENSG00000167468,GPX4,0.185803176116412,0.297924379354149,1.78101399269542e-41,3.326679707784669e-40,25,27,27,Lab/Continuous,30090_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Platelet crit,Platelets,-2.6205021208778,-0.0119719139083685,0.00878003839782911,0.044698377298039105,Breast Mammary Tissue,30090_irnt,ENSG00000167468,GPX4,0.117485081449608,0.0463565842992674,1.54776829340103e-5,4.85025136973455e-5,12,13,13,Lab/Continuous,30090_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Mean corpuscular volume,Red blood cells,-2.6192397805563,-0.0197008330041566,0.00881259791827171,0.04479844798278093,Uterus,30040_irnt,ENSG00000167468,GPX4,0.0458577250912566,0.142144551265428,1.06225502117338e-5,1.1086254109586e-4,2,2,2,Lab/Continuous,30040_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,White blood cell (leukocyte) count,White blood cells,2.61813272635521,0.0108693123431881,0.0088412408869906,0.04481680043978872,Thyroid,30000_irnt,ENSG00000167468,GPX4,0.155676557166439,0.158899368439526,2.6612797508165795e-23,1.5906602395309e-22,8,8,8,Lab/Continuous,30000_irnt.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Mean corpuscular haemoglobin concentration,Red blood cells,-2.61810249314841,-0.0155069428030812,0.00884202428031546,0.04481680043978872,Brain Cerebellum,30060_irnt,ENSG00000137714,FDX1,0.0853984338874605,0.172651662552629,3.9459058295358003e-10,2.40431086408668e-9,9,9,9,Lab/Continuous,30060_irnt.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Mean platelet (thrombocyte) volume,Platelets,-2.6131708515234,-0.0218242773660172,0.00897064451748256,0.04540244572113623,Heart Left Ventricle,30100_irnt,ENSG00000143799,PARP1,0.0393302126803607,0.0646696320598117,4.11574769634977e-7,1.57797480572483e-6,8,8,8,Lab/Continuous,30100_irnt.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Neutrophil percentage,White blood cells,-2.60767025456922,-0.0255588637185903,0.00911607237629456,0.046071329389366394,Minor Salivary Gland,30200_irnt,ENSG00000137714,FDX1,0.0306490557735225,0.0738897141686495,9.8150764529435e-4,0.0046359965728117,3,3,3,Lab/Continuous,30200_irnt.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Reticulocyte percentage,Red blood cells,-2.607090486552,-0.0179177070164322,0.00913152255520738,0.04608233475534887,Brain Cerebellar Hemisphere,30240_irnt,ENSG00000143799,PARP1,0.0653969382758903,0.139767776593914,3.46507804648943e-7,1.76623673705635e-6,8,8,8,Lab/Continuous,30240_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Platelet distribution width,Platelets,2.6055044597273,0.015816767196665,0.00917390792754763,0.046229039658121,Brain Amygdala,30110_irnt,ENSG00000167468,GPX4,0.072085737956111,0.113006750856746,9.82347320973312e-5,7.6475229252786e-4,4,4,4,Lab/Continuous,30110_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Crohn's disease [regional enteritis],Digestive,3.94543676118583,9.2333035220468e-4,7.96546530349683e-5,0.046237384832685254,Muscle Skeletal,K50,ENSG00000167468,GPX4,0.137572944362314,0.1389777115528,1.06625822324782e-24,8.53337567847156e-24,10,11,11,ICD10/FinnGen,K50.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,White blood cell (leukocyte) count,White blood cells,2.59753107580472,0.0108362008557938,0.00938966235313242,0.04724769230445762,Pancreas,30000_irnt,ENSG00000167468,GPX4,0.152120411747757,0.321742890963193,2.29297188938355e-27,5.21026242826987e-26,6,6,6,Lab/Continuous,30000_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Mean sphered cell volume,Red blood cells,-2.59591622901548,-0.0107887118840777,0.0094339062647615,0.04740162453147891,Colon Transverse,30270_irnt,ENSG00000167468,GPX4,0.153909896298651,0.268949874164991,1.00982421426037e-26,2.0312444960529095e-25,10,10,10,Lab/Continuous,30270_irnt.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Mean corpuscular volume,Red blood cells,-2.59419212472078,-0.0182426249880994,0.00948134880085811,0.04745247720881161,Kidney Cortex,30040_irnt,ENSG00000167468,GPX4,0.0524288927431513,0.130537000414116,0.00168675528285519,0.0162499336958559,2,2,2,Lab/Continuous,30040_irnt.gwas.imputed_v3.both_sexes.csv
